Country,Year,Raw Event,Desc
Lebanon,2004,Agricultural Development,"New policies were introduced to support the agricultural sector, including subsidies for farmers and the introduction of modern farming techniques to increase productivity and sustainability."
Lebanon,2004,Heritage Preservation,"Lebanon initiated several projects to preserve its cultural heritage, focusing on restoring historical sites and promoting cultural tourism."
Lebanon,2005,Cedar Revolution,"Following the assassination of Rafik Hariri, massive demonstrations known as the Cedar Revolution demanded the end of Syrian influence and led to the withdrawal of Syrian troops from Lebanon."
Lebanon,2005,Syrian Troop Withdrawal,"Syrian troops completed their withdrawal from Lebanon, ending a 29-year military presence, significantly altering Lebanon’s political landscape."
Lebanon,2005,International Investigation,"An international tribunal was established to investigate the assassination of Rafik Hariri, involving cooperation with foreign nations and focusing on transparency and accountability."
Lebanon,2005,Parliamentary Elections,"Lebanon held parliamentary elections, the first since the Syrian withdrawal, which were seen as a key test of Lebanon’s sovereignty and democratic processes."
Lebanon,2005,Economic Recovery Plan,"The Lebanese government launched an economic recovery plan aimed at addressing the fiscal deficit, attracting foreign investment, and rebuilding national infrastructure."
Lebanon,2006,Military Conflict,"The July War, a 34-day military conflict between Hezbollah forces and Israel, significantly impacted Southern Lebanon and Beirut. The conflict led to widespread destruction of infrastructure and displacement of civilians."
Lebanon,2006,Political Assassination,"The assassination of Pierre Gemayel, a prominent anti-Syrian cabinet minister, in a suburb of Beirut. This event exacerbated political tensions and highlighted the volatile security situation in the country."
Lebanon,2006,UN Intervention,"Following the July War, the United Nations expanded the mandate of its Interim Force in Lebanon (UNIFIL) to oversee a ceasefire and assist the Lebanese Army in securing the southern borders against military threats."
Lebanon,2006,Economic Downturn,"The Israeli blockade during the July War severely disrupted Lebanon's economy, particularly affecting the tourism and services sectors, and led to significant economic losses."
Lebanon,2006,Environmental Disaster,"The Israeli bombing of the Jiyyeh power station resulted in a massive oil spill along the Lebanese coastline, causing extensive environmental damage and affecting marine life."
Lebanon,2007,Siege,"The Nahr al-Bared refugee camp near Tripoli became the focus of intense fighting between the Lebanese Army and Fatah al-Islam militants, resulting in significant destruction and displacement of thousands of Palestinians."
Lebanon,2007,Political Assassination,"A bomb attack in Beirut killed Walid Eido, a member of the anti-Syrian parliamentary majority, intensifying the political crisis and contributing to the ongoing instability in the nation."
Lebanon,2007,Political Protests,"Major opposition rallies and sit-ins in Beirut led by Hezbollah and its allies demanded the formation of a national unity government, significantly impacting Lebanese politics and governance."
Lebanon,2007,Diplomatic Strain,"Political and armed conflicts in Lebanon strained relations with its Arab neighbors, especially affecting diplomatic and economic ties with countries that have historically been allies or brokers in Lebanese affairs."
Lebanon,2007,UN Resolution,"The UN Security Council adopted Resolution 1757, establishing a Special Tribunal for Lebanon to prosecute those responsible for the assassination of former Prime Minister Rafik Hariri and other related crimes."
Lebanon,2008,Political Agreement,"The Doha Agreement was signed in Qatar, ending an 18-month political deadlock by forming a national unity government and paving the way for the election of Michel Suleiman as president."
Lebanon,2008,Armed Clashes,"Clashes in Beirut between Hezbollah supporters and pro-government forces marked the worst internal fighting since the Lebanese Civil War, briefly turning parts of the capital into war zones."
Lebanon,2008,Political Assassination,"The assassination of Brigadier General François el-Hajj in a car bombing near Beirut, which further destabilized the security situation and was seen as part of ongoing targeting of anti-Syrian figures."
Lebanon,2008,Infrastructure Expansion,"The expansion of Beirut-Rafic Hariri International Airport, aiming to handle increased traffic and boost tourism, which is vital for Lebanon’s economy."
Lebanon,2008,Media Freedom Incident,"A significant attack on media freedom occurred when a television station affiliated with Hezbollah was bombed, highlighting the ongoing tensions and the role of media in Lebanon’s political conflicts."
Lebanon,2009,Election,"Parliamentary elections resulted in the March 14 Alliance, a coalition of parties opposed to Syrian influence, maintaining a majority in the government, impacting Lebanon’s political alignment and policies."
Lebanon,2009,Political Assassination,"The assassination of a high-ranking Hezbollah official in a car bomb attack in Damascus, which had significant repercussions for Lebanese-Syrian relations and internal security dynamics in Lebanon."
Lebanon,2009,Economic Policy,"The Lebanese government launched economic reforms aimed at revitalizing the economy, including improving public sector efficiency and promoting foreign investment."
Lebanon,2009,Judicial Reform,"Implementation of judicial reforms to strengthen the rule of law, which included measures to enhance judicial independence and tackle corruption within the legal system."
Lebanon,2009,Cultural Milestone,"Beirut was named the World Book Capital by UNESCO, highlighting its rich cultural heritage and promoting Lebanese literature and arts on an international stage."
Lebanon,2010,Government Formation,"After months of deadlock, a new government was formed under Prime Minister Saad Hariri, focusing on political stabilization and economic recovery efforts."
Lebanon,2010,Municipal Elections,"Municipal elections were held across Lebanon, the first such elections since 2004, reflecting local governance dynamics and the decentralization of political power."
Lebanon,2010,Infrastructure Development,"Launch of several large-scale public works projects, including highway expansions and public transport improvements, aimed at boosting economic development and reducing traffic congestion."
Lebanon,2010,Environmental Policy,The Lebanese government introduced significant environmental policies to address chronic waste management issues and promote sustainable practices in urban and rural areas.
Lebanon,2010,International Relations,"Lebanon took a non-permanent seat on the United Nations Security Council, playing a more active role in international affairs and highlighting its strategic geopolitical position in the Middle East."
