Country,Year,Raw Event,Desc
Iran,2020,COVID-19 Pandemic Response,"Iran faced one of the region's most severe COVID-19 outbreaks, challenging the healthcare system and impacting the economy and daily life."
Iran,2020,Assassination of a High-profile Figure,"The killing of a high-profile military figure in a drone strike, leading to a significant escalation in regional tensions and calls for retaliation, impacting Iran's foreign relations and internal politics."
Iran,2020,Economic Challenges,"Economic conditions worsened due to the pandemic, sanctions, and mismanagement, leading to increased poverty, unemployment, and public dissatisfaction."
Iran,2021,Nuclear Program Developments,"Developments in Iran's nuclear program led to international discussions, with Iran advancing its uranium enrichment activities, prompting concerns and calls for diplomatic engagement from global powers."
Iran,2021,Presidential Election,"A presidential election took place, resulting in a new president taking office amid discussions of domestic policy shifts and international relations, particularly concerning sanctions and the nuclear deal."
Iran,2021,Regional Diplomacy Efforts,"Efforts to engage in regional diplomacy and reduce tensions with neighbors, including dialogues aimed at addressing longstanding issues and exploring avenues for cooperation."
Iran,2021,Water Crisis Protests,"Severe water shortages in various regions sparked protests and civil unrest, highlighting environmental challenges, government response measures, and the broader implications of climate change."
Iran,2022,International Agreement Talks,"Talks aimed at reviving a key international nuclear agreement saw significant developments, with negotiations focusing on lifting sanctions in exchange for nuclear program limitations, reflecting complex international dynamics."
Iran,2022,Educational Achievements,"Achievements in higher education and research, with Iranian universities and scholars gaining recognition for contributions to science, technology, and medicine."
Iran,2022,Energy Exports,"Efforts to increase energy exports despite sanctions, including negotiations with neighboring countries and attempts to diversify energy markets and routes."
Iran,2022,Nuclear Talks,"Participation in international talks aimed at reviving a nuclear agreement, amidst challenges and setbacks, reflecting the complex dynamics of nuclear diplomacy and international sanctions."
Iran,2022,Economic Challenges,"The country faced significant economic challenges, including inflation and currency depreciation, impacting daily life, and prompting discussions on economic policy, sanctions impact, and international trade."
Iran,2022,Cybersecurity Incidents,"A series of cybersecurity incidents targeting critical infrastructure and government websites, highlighting vulnerabilities, the role of state and non-state actors, and the increasing significance of cyber warfare."
Iran,2023,Nationwide Protests,"A nationwide protest movement emerged, triggered by specific social issues but quickly encompassing broader demands for political and social reforms, marking a significant period of civil unrest and government response."
Iran,2023,Environmental Disasters,"Multiple environmental disasters, including severe droughts and dust storms, exacerbated existing water crises, impacting agriculture, health, and leading to further social discontent and policy challenges."
Iran,2023,Diplomatic Relations Shifts,"Shifts in diplomatic relations occurred, with Iran engaging in talks or facing tensions with various countries, impacting regional stability, economic sanctions, and international diplomacy efforts."
