Country,Year,FDI Stocks - Outward (% of GDP)
Mexico,2018,12.989634531697
Mexico,2019,13.70357679083
Mexico,2020,17.343655305246
Mexico,2021,15.155717693395
Mexico,2022,13.443895502236
Mexico,2005,6.6483399522737
Mexico,2006,7.7085682354717
Mexico,2007,7.7257639640076
Mexico,2008,5.691077342997
Mexico,2009,9.6043259245351
Mexico,2010,11.341163241257
Mexico,2011,9.9613198920751
Mexico,2012,12.883775525941
Mexico,2013,11.449775774202
Mexico,2014,11.563651459099
Mexico,2015,12.264190137883
Mexico,2016,13.875389304021
Mexico,2017,15.52778050525
Mexico,2018,12.989634531697
Mexico,2019,13.70357679083
Mexico,2020,17.343655305246
Mexico,2021,15.155717693395
Mexico,2022,13.443895502236
Mexico,2005,6.6483399522737
Mexico,2006,7.7085682354717
Mexico,2007,7.7257639640076
Mexico,2008,5.691077342997
Mexico,2009,9.6043259245351
Mexico,2010,11.341163241257
Mexico,2011,9.9613198920751
Mexico,2012,12.883775525941
Mexico,2013,11.449775774202
Mexico,2014,11.563651459099
Mexico,2015,12.264190137883
Mexico,2016,13.875389304021
Mexico,2017,15.52778050525
Mexico,2018,12.989634531697
Mexico,2019,13.70357679083
Mexico,2020,17.343655305246
Mexico,2021,15.155717693395
Mexico,2022,13.443895502236
Mexico,2005,6.6483399522737
Mexico,2006,7.7085682354717
Mexico,2007,7.7257639640076
Mexico,2008,5.691077342997
Mexico,2009,9.6043259245351
Mexico,2010,11.341163241257
Mexico,2011,9.9613198920751
Mexico,2012,12.883775525941
Mexico,2013,11.449775774202
Mexico,2014,11.563651459099
Mexico,2015,12.264190137883
Mexico,2016,13.875389304021
Mexico,2017,15.52778050525
Mexico,2018,12.989634531697
Mexico,2019,13.70357679083
Mexico,2020,17.343655305246
Mexico,2021,15.155717693395
Mexico,2022,13.443895502236
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Netherlands,2005,92.961651646887
Netherlands,2006,109.53198969203
Netherlands,2007,111.41892147313
Netherlands,2008,94.400679367403
Netherlands,2009,110.75172349133
Netherlands,2010,114.24971673615
Netherlands,2011,110.02369479218
Netherlands,2012,119.36925470603
Netherlands,2013,130.81808061127
Netherlands,2014,180.6850372124
Netherlands,2015,252.32797303471
Netherlands,2016,270.29485344399
Netherlands,2017,288.70543813378
Netherlands,2018,242.13305011056
Netherlands,2019,252.69537138705
Netherlands,2020,403.87735308311
Netherlands,2021,352.21637699339
Netherlands,2022,336.36363419152
Norway,2013,34.549689646017
Norway,2014,32.293416483852
Norway,2015,44.422890218701
Norway,2016,51.761592811944
Norway,2017,50.003685002413
Norway,2018,45.703593607567
Norway,2019,52.450959782066
Norway,2020,59.450375640567
Norway,2021,42.910050878166
Norway,2022,36.172111181872
Norway,2013,34.549689646017
Norway,2014,32.293416483852
Norway,2015,44.422890218701
Norway,2016,51.761592811944
Norway,2017,50.003685002413
Norway,2018,45.703593607567
Norway,2019,52.450959782066
Norway,2020,59.450375640567
Norway,2021,42.910050878166
Norway,2022,36.172111181872
Norway,2013,34.549689646017
Norway,2014,32.293416483852
Norway,2015,44.422890218701
Norway,2016,51.761592811944
Norway,2017,50.003685002413
Norway,2018,45.703593607567
Norway,2019,52.450959782066
Norway,2020,59.450375640567
Norway,2021,42.910050878166
Norway,2022,36.172111181872
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
New Zealand,2005,10.266297269267
New Zealand,2006,11.447347972365
New Zealand,2007,10.930244925813
New Zealand,2008,10.41904685364
New Zealand,2009,11.370772771831
New Zealand,2010,10.95635817745
New Zealand,2011,11.349293133158
New Zealand,2012,10.856389588938
New Zealand,2013,9.630407542191
New Zealand,2014,8.9391781138687
New Zealand,2015,9.5616776904908
New Zealand,2016,8.9431125680781
New Zealand,2017,8.6174365320051
New Zealand,2018,8.1086365727438
New Zealand,2019,7.9863925416932
New Zealand,2020,9.850644868875
New Zealand,2021,7.5575525809985
New Zealand,2022,7.595363318507
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Poland,2005,1.1810616338345
Poland,2006,2.9895158961662
Poland,2007,3.497924000862
Poland,2008,3.1781563558057
Poland,2009,4.781417610955
Poland,2010,5.0901272164899
Poland,2011,5.5636105349472
Poland,2012,6.2392673494869
Poland,2013,5.9441118421912
Poland,2014,4.5244443334678
Poland,2015,4.9440515972424
Poland,2016,5.8521704002918
Poland,2017,5.8527561870905
Poland,2018,4.4879243506883
Poland,2019,4.6063759746117
Poland,2020,4.6427062455242
Poland,2021,4.2013823887876
Poland,2022,4.3587540805007
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Portugal,2005,20.40462004152
Portugal,2006,23.816984038338
Portugal,2007,24.412832190799
Portugal,2008,19.672449889296
Portugal,2009,21.972758610444
Portugal,2010,22.046110571268
Portugal,2011,25.735319046397
Portugal,2012,26.796553413255
Portugal,2013,31.55970344045
Portugal,2014,24.757845129502
Portugal,2015,29.52821457199
Portugal,2016,27.98915929395
Portugal,2017,28.313108748478
Portugal,2018,21.675869563274
Portugal,2019,23.408470852486
Portugal,2020,27.123615849121
Portugal,2021,24.407623460094
Portugal,2022,24.965757709788
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Russia,2005,16.967697751955
Russia,2006,21.902153621016
Russia,2007,26.037283614207
Russia,2008,11.058492464565
Russia,2009,21.952582744139
Russia,2010,20.535721917429
Russia,2011,15.43274111489
Russia,2012,15.072080496492
Russia,2013,16.808158885394
Russia,2014,16.169097090533
Russia,2015,21.275821756356
Russia,2016,26.852503081957
Russia,2017,24.691478015168
Russia,2018,20.912758367686
Russia,2019,24.138083887068
Russia,2020,25.692053697964
Russia,2021,21.063012712746
Russia,2022,14.023352016697
Saudi Arabia,2007,4.101031392267
Saudi Arabia,2008,3.9330761430382
Saudi Arabia,2009,5.2718039403129
Saudi Arabia,2010,5.0222706123145
Saudi Arabia,2011,4.4630791108421
Saudi Arabia,2012,4.6685656447295
Saudi Arabia,2013,5.2639004423911
Saudi Arabia,2014,5.9097947075581
Saudi Arabia,2015,9.6474759063426
Saudi Arabia,2016,11.469810117505
Saudi Arabia,2017,12.262367793948
Saudi Arabia,2018,12.811140763285
Saudi Arabia,2019,15.418349976226
Saudi Arabia,2020,18.314073561514
Saudi Arabia,2021,18.376441452444
Saudi Arabia,2022,16.694998980791
Saudi Arabia,2007,4.101031392267
Saudi Arabia,2008,3.9330761430382
Saudi Arabia,2009,5.2718039403129
Saudi Arabia,2010,5.0222706123145
Saudi Arabia,2011,4.4630791108421
Saudi Arabia,2012,4.6685656447295
Saudi Arabia,2013,5.2639004423911
Saudi Arabia,2014,5.9097947075581
Saudi Arabia,2015,9.6474759063426
Saudi Arabia,2016,11.469810117505
Saudi Arabia,2017,12.262367793948
Saudi Arabia,2018,12.811140763285
Saudi Arabia,2019,15.418349976226
Saudi Arabia,2020,18.314073561514
Saudi Arabia,2021,18.376441452444
Saudi Arabia,2022,16.694998980791
Saudi Arabia,2007,4.101031392267
Saudi Arabia,2008,3.9330761430382
Saudi Arabia,2009,5.2718039403129
Saudi Arabia,2010,5.0222706123145
Saudi Arabia,2011,4.4630791108421
Saudi Arabia,2012,4.6685656447295
Saudi Arabia,2013,5.2639004423911
Saudi Arabia,2014,5.9097947075581
Saudi Arabia,2015,9.6474759063426
Saudi Arabia,2016,11.469810117505
Saudi Arabia,2017,12.262367793948
Saudi Arabia,2018,12.811140763285
Saudi Arabia,2019,15.418349976226
Saudi Arabia,2020,18.314073561514
Saudi Arabia,2021,18.376441452444
Saudi Arabia,2022,16.694998980791
Saudi Arabia,2007,4.101031392267
Saudi Arabia,2008,3.9330761430382
Saudi Arabia,2009,5.2718039403129
Saudi Arabia,2010,5.0222706123145
Saudi Arabia,2011,4.4630791108421
Saudi Arabia,2012,4.6685656447295
Saudi Arabia,2013,5.2639004423911
Saudi Arabia,2014,5.9097947075581
Saudi Arabia,2015,9.6474759063426
Saudi Arabia,2016,11.469810117505
Saudi Arabia,2017,12.262367793948
Saudi Arabia,2018,12.811140763285
Saudi Arabia,2019,15.418349976226
Saudi Arabia,2020,18.314073561514
Saudi Arabia,2021,18.376441452444
Saudi Arabia,2022,16.694998980791
Saudi Arabia,2007,4.101031392267
Saudi Arabia,2008,3.9330761430382
Saudi Arabia,2009,5.2718039403129
Saudi Arabia,2010,5.0222706123145
Saudi Arabia,2011,4.4630791108421
Saudi Arabia,2012,4.6685656447295
Saudi Arabia,2013,5.2639004423911
Saudi Arabia,2014,5.9097947075581
Saudi Arabia,2015,9.6474759063426
Saudi Arabia,2016,11.469810117505
Saudi Arabia,2017,12.262367793948
Saudi Arabia,2018,12.811140763285
Saudi Arabia,2019,15.418349976226
Saudi Arabia,2020,18.314073561514
Saudi Arabia,2021,18.376441452444
Saudi Arabia,2022,16.694998980791
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovakia,2005,1.5232639471915
Slovakia,2006,2.6587832663306
Slovakia,2007,2.7007470278559
Slovakia,2008,3.0401651045902
Slovakia,2009,3.5260718290101
Slovakia,2010,3.7915280370124
Slovakia,2011,4.0245950331794
Slovakia,2012,5.0354086488002
Slovakia,2013,4.8818439625006
Slovakia,2014,2.7801459399679
Slovakia,2015,2.7696513360564
Slovakia,2016,2.9248351407064
Slovakia,2017,4.7986146497114
Slovakia,2018,4.323928369554
Slovakia,2019,4.4767593217537
Slovakia,2020,5.1561887195223
Slovakia,2021,4.4333922139501
Slovakia,2022,4.7009432414413
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
Slovenia,2014,12.954417325481
Slovenia,2015,13.912188171568
Slovenia,2016,13.518029786926
Slovenia,2017,14.734386084266
Slovenia,2018,12.906990548422
Slovenia,2019,14.127808119059
Slovenia,2020,16.023211599872
Slovenia,2021,14.412475331589
Slovenia,2022,15.252019897258
Slovenia,2005,9.0483763238773
Slovenia,2006,11.444858796705
Slovenia,2007,15.587018136938
Slovenia,2008,15.183438879715
Slovenia,2009,17.501902901729
Slovenia,2010,16.899019228486
Slovenia,2011,15.172114213104
Slovenia,2012,16.172901103837
Slovenia,2013,14.752369806771
