country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
208,1990,1992,31,2,0.97523,1,4.285138,['Trade Sector'],0,100
228,1990,1990,31,2,0.974885,1,4.284931,['Trade Sector'],0,100
140,1990,1991,28,3,0.9739457142857143,1,4.284367428571429,"['Trade Sector', 'Unknown']",1,100
110,1990,1990,28,3,0.9738557142857143,1,4.284313428571429,"['Trade Sector', 'Unknown']",0,100
140,1990,1992,28,3,0.9724985714285715,1,4.283499142857143,"['Trade Sector', 'Unknown']",0,100
97,1990,1991,31,2,0.971195,1,4.282717,['Trade Sector'],0,100
140,1990,1990,28,3,0.9707800000000001,1,4.282468,"['Trade Sector', 'Unknown']",1,100
202,1990,1992,31,2,0.9707,1,4.28242,['Trade Sector'],0,100
13,1990,1991,28,3,0.97046,1,4.282276,"['Trade Sector', 'Unknown']",0,100
13,1990,1993,28,3,0.9703214285714286,1,4.282192857142857,"['Trade Sector', 'Unknown']",0,100
140,1990,1993,28,3,0.9700585714285713,1,4.282035142857143,"['Trade Sector', 'Unknown']",0,100
140,1990,1994,28,3,0.9696214285714285,1,4.281772857142857,"['Trade Sector', 'Unknown']",0,100
110,1990,1991,28,3,0.9694971428571428,1,4.281698285714286,"['Trade Sector', 'Unknown']",2,100
13,1990,1992,28,3,0.9685885714285715,1,4.281153142857143,"['Trade Sector', 'Unknown']",0,100
57,1990,1992,31,2,0.96846,1,4.2810760000000005,['Trade Sector'],0,100
235,1990,1992,28,3,0.9669128571428571,1,4.2801477142857145,"['Trade Sector', 'Unknown']",0,100
110,1990,1992,28,3,0.9660642857142857,1,4.279638571428571,"['Trade Sector', 'Unknown']",0,100
228,1990,1991,31,2,0.96532,1,4.279192,['Trade Sector'],0,100
235,1990,1991,28,3,0.9652271428571428,1,4.279136285714285,"['Trade Sector', 'Unknown']",0,100
13,1990,1994,28,3,0.9649914285714285,1,4.278994857142857,"['Trade Sector', 'Unknown']",0,100
52,1990,1991,28,3,0.9641466666666667,1,4.278488,"['Trade Sector', 'Unknown']",0,100
98,1990,1993,28,3,0.9641114285714286,1,4.278466857142857,"['Trade Sector', 'Unknown']",0,100
98,1990,1994,28,3,0.9630557142857142,1,4.277833428571428,"['Trade Sector', 'Unknown']",0,100
127,1990,1990,31,2,0.96273,1,4.2776380000000005,['Trade Sector'],0,100
98,1990,1992,28,3,0.9621471428571429,1,4.2772882857142855,"['Trade Sector', 'Unknown']",0,100
235,1990,1990,28,3,0.9614042857142857,1,4.276842571428571,"['Trade Sector', 'Unknown']",0,100
110,1990,1993,28,3,0.9606885714285713,1,4.276413142857143,"['Trade Sector', 'Unknown']",1,100
106,1990,1994,28,3,0.9605685714285714,1,4.276341142857143,"['Trade Sector', 'Unknown']",0,100
235,1990,1993,28,3,0.9602685714285714,1,4.276161142857143,"['Trade Sector', 'Unknown']",0,100
106,1990,1993,28,3,0.9602442857142857,1,4.276146571428572,"['Trade Sector', 'Unknown']",1,100
110,1990,1994,28,3,0.9600771428571429,1,4.276046285714286,"['Trade Sector', 'Unknown']",1,100
127,1990,1992,31,2,0.959105,1,4.275463,['Trade Sector'],0,100
21,1990,1990,31,2,0.95907,1,4.275442,['Trade Sector'],0,100
13,1990,1990,28,3,0.9589457142857142,1,4.275367428571428,"['Trade Sector', 'Unknown']",0,100
81,1990,1992,31,2,0.958765,1,4.275259,['Trade Sector'],0,100
52,1990,1992,28,3,0.9587600000000001,1,4.275256000000001,"['Trade Sector', 'Unknown']",0,100
153,1990,1990,28,3,0.9587428571428571,1,4.275245714285714,"['Trade Sector', 'Unknown']",0,100
13,1990,1992,31,2,0.95869,1,4.275214,['Trade Sector'],0,100
98,1990,1991,28,3,0.9585800000000001,1,4.275148,"['Trade Sector', 'Unknown']",0,100
153,1990,1991,28,3,0.9583785714285715,1,4.275027142857143,"['Trade Sector', 'Unknown']",0,100
165,1990,1991,31,2,0.9582246153846155,1,4.27493476923077,"['Trade Sector', 'Unknown']",0,100
165,1990,1992,31,2,0.9574576923076924,1,4.274474615384616,"['Trade Sector', 'Unknown']",0,100
176,1990,1992,31,2,0.95736,1,4.274416,['Trade Sector'],0,100
228,1990,1992,31,2,0.95686,1,4.274116,['Trade Sector'],0,100
127,1990,1991,31,2,0.956075,1,4.273645,['Trade Sector'],0,100
98,1990,1992,31,2,0.95505,1,4.27303,['Trade Sector'],0,100
215,1990,1990,31,2,0.954245,1,4.272547,['Trade Sector'],0,100
235,1990,1994,28,3,0.9536314285714286,1,4.272178857142857,"['Trade Sector', 'Unknown']",0,100
52,1990,1993,28,3,0.9533793333333332,1,4.2720276,"['Trade Sector', 'Unknown']",0,100
81,1990,1994,28,3,0.9533771428571429,1,4.272026285714286,"['Trade Sector', 'Unknown']",0,100
156,1990,1990,31,2,0.95278,1,4.271668,['Trade Sector'],0,100
153,1990,1992,28,3,0.9526442857142856,1,4.271586571428571,"['Trade Sector', 'Unknown']",1,100
106,1990,1990,28,3,0.9524971428571429,1,4.271498285714286,"['Trade Sector', 'Unknown']",1,100
73,1990,1990,31,2,0.9524966666666667,1,4.271498,"['Trade Sector', 'Unknown']",0,100
216,1990,1994,28,3,0.9515606666666667,1,4.2709364,"['Trade Sector', 'Unknown']",0,100
81,1990,1993,28,3,0.9509485714285715,1,4.270569142857143,"['Trade Sector', 'Unknown']",0,100
81,1990,1992,28,3,0.9509,1,4.2705400000000004,"['Trade Sector', 'Unknown']",0,100
153,1990,1992,31,2,0.9506399999999999,1,4.270384,['Trade Sector'],1,100
106,1990,1991,28,3,0.9494728571428571,1,4.269683714285715,"['Trade Sector', 'Unknown']",0,100
165,1990,1990,31,2,0.9494053846153846,1,4.269643230769231,"['Trade Sector', 'Unknown']",0,100
216,1990,1993,28,3,0.94926,1,4.269556,"['Trade Sector', 'Unknown']",0,100
140,1990,1992,31,2,0.948035,1,4.268821,['Trade Sector'],0,100
236,1990,1991,28,3,0.9476785714285715,1,4.268607142857143,"['Trade Sector', 'Unknown']",0,100
81,1990,1990,28,3,0.9469628571428571,1,4.268177714285715,"['Trade Sector', 'Unknown']",0,100
106,1990,1992,28,3,0.9467028571428572,1,4.268021714285714,"['Trade Sector', 'Unknown']",1,100
73,1990,1991,31,2,0.9462283333333333,1,4.267737,"['Trade Sector', 'Unknown']",0,100
67,1990,1993,28,3,0.94585,1,4.26751,"['Trade Sector', 'Unknown']",0,100
236,1990,1990,28,3,0.9454142857142857,1,4.2672485714285715,"['Trade Sector', 'Unknown']",0,100
58,1990,1994,28,3,0.9449057142857142,1,4.2669434285714285,"['Trade Sector', 'Unknown']",0,100
210,1990,1990,31,2,0.9448133333333334,1,4.266888,"['Trade Sector', 'Unknown']",1,100
81,1990,1991,28,3,0.94423,1,4.266538000000001,"['Trade Sector', 'Unknown']",0,100
74,1990,1990,31,2,0.9441999999999999,1,4.26652,['Trade Sector'],1,100
236,1990,1991,31,2,0.944095,1,4.266457,['Trade Sector'],0,100
21,1990,1991,31,2,0.943955,1,4.266373,['Trade Sector'],0,100
48,1990,1992,31,2,0.94388,1,4.266328000000001,['Trade Sector'],0,100
153,1990,1994,28,3,0.9438500000000001,1,4.26631,"['Trade Sector', 'Unknown']",0,100
58,1990,1993,28,3,0.9438142857142857,1,4.266288571428571,"['Trade Sector', 'Unknown']",0,100
176,1990,1990,28,3,0.9433785714285714,1,4.266027142857143,"['Trade Sector', 'Unknown']",0,100
203,1990,1990,28,3,0.9424571428571429,1,4.265474285714286,"['Trade Sector', 'Unknown']",0,100
14,1990,1994,28,3,0.9420157142857143,1,4.265209428571429,"['Trade Sector', 'Unknown']",0,100
153,1990,1993,28,3,0.9416157142857143,1,4.264969428571429,"['Trade Sector', 'Unknown']",0,100
215,1990,1991,31,2,0.941575,1,4.264945,['Trade Sector'],0,100
52,1990,1994,28,3,0.9406959999999999,1,4.2644176,"['Trade Sector', 'Unknown']",0,100
210,1990,1991,31,2,0.940675,1,4.264405,"['Trade Sector', 'Unknown']",0,100
58,1990,1992,28,3,0.9406628571428571,1,4.264397714285715,"['Trade Sector', 'Unknown']",0,100
202,1990,1992,28,3,0.9401657142857143,1,4.264099428571429,"['Trade Sector', 'Unknown']",0,100
58,1990,1992,31,2,0.93958,1,4.263748,['Trade Sector'],0,100
67,1990,1994,28,3,0.93938,1,4.263628000000001,"['Trade Sector', 'Unknown']",0,100
21,1990,1992,31,2,0.9384250000000001,1,4.2630550000000005,['Trade Sector'],0,100
106,1990,1992,31,2,0.93733,1,4.262398,['Trade Sector'],1,100
156,1990,1991,31,2,0.936635,1,4.2619810000000005,['Trade Sector'],0,100
203,1990,1992,31,2,0.93654,1,4.2619240000000005,['Trade Sector'],0,100
176,1990,1991,28,3,0.9361214285714287,1,4.261672857142857,"['Trade Sector', 'Unknown']",0,100
216,1990,1992,28,3,0.9356846666666667,1,4.2614108,"['Trade Sector', 'Unknown']",0,100
110,1990,1992,31,2,0.935585,1,4.261351,['Trade Sector'],0,100
14,1990,1993,28,3,0.9354899999999999,1,4.261294,"['Trade Sector', 'Unknown']",0,100
14,1990,1992,31,2,0.935065,1,4.261039,['Trade Sector'],0,100
203,1990,1991,28,3,0.9348828571428571,1,4.260929714285714,"['Trade Sector', 'Unknown']",0,100
206,1990,1990,31,2,0.93458,1,4.260748,['Trade Sector'],0,100
216,1990,1995,28,3,0.9345306666666667,1,4.2607184,"['Trade Sector', 'Unknown']",0,100
202,1990,1993,28,3,0.9344428571428571,1,4.2606657142857145,"['Trade Sector', 'Unknown']",0,100
58,1990,1990,28,3,0.9340228571428572,1,4.260413714285715,"['Trade Sector', 'Unknown']",0,100
216,1990,1991,28,3,0.93393,1,4.260358,"['Trade Sector', 'Unknown']",0,100
14,1990,1990,28,3,0.9338242857142857,1,4.260294571428572,"['Trade Sector', 'Unknown']",0,100
215,1990,1992,31,2,0.933195,1,4.259917,['Trade Sector'],0,100
58,1990,1991,28,3,0.9325528571428572,1,4.259531714285714,"['Trade Sector', 'Unknown']",0,100
40,1990,1990,31,2,0.9320499999999999,1,4.2592300000000005,"['Trade Sector', 'Unknown']",0,100
14,1990,1991,28,3,0.9307242857142857,1,4.258434571428571,"['Trade Sector', 'Unknown']",0,100
176,1990,1992,28,3,0.9303142857142858,1,4.258188571428572,"['Trade Sector', 'Unknown']",0,100
74,1990,1991,31,2,0.930275,1,4.258165,['Trade Sector'],0,100
176,1990,1994,28,3,0.9295871428571428,1,4.257752285714286,"['Trade Sector', 'Unknown']",0,100
176,1990,1993,28,3,0.9294942857142857,1,4.257696571428571,"['Trade Sector', 'Unknown']",0,100
14,1990,1992,28,3,0.9291842857142857,1,4.257510571428572,"['Trade Sector', 'Unknown']",0,100
216,1990,1990,28,3,0.926226,1,4.2557356,"['Trade Sector', 'Unknown']",0,100
57,1990,1990,28,3,0.9260657142857143,1,4.2556394285714285,"['Trade Sector', 'Unknown']",0,100
202,1990,1994,28,3,0.9255942857142857,1,4.255356571428572,"['Trade Sector', 'Unknown']",1,100
203,1990,1992,28,3,0.92522,1,4.255132,"['Trade Sector', 'Unknown']",0,100
156,1990,1992,31,2,0.92412,1,4.254472,['Trade Sector'],0,100
177,1990,1990,31,2,0.9209384615384616,1,4.252563076923077,"['Trade Sector', 'Unknown']",0,100
74,1990,1992,31,2,0.91945,1,4.25167,['Trade Sector'],0,100
215,1990,1994,28,3,0.9194485714285714,1,4.251669142857143,"['Trade Sector', 'Unknown']",0,100
44,1990,1991,31,2,0.9191484615384616,1,4.251489076923077,"['Trade Sector', 'Unknown']",0,100
44,1990,1992,31,2,0.9191353846153846,1,4.251481230769231,"['Trade Sector', 'Unknown']",0,100
235,1990,1992,31,2,0.9174100000000001,1,4.250446,['Trade Sector'],0,100
177,1990,1992,31,2,0.9169276923076922,1,4.250156615384616,"['Trade Sector', 'Unknown']",0,100
215,1990,1992,28,3,0.9163028571428572,1,4.249781714285715,"['Trade Sector', 'Unknown']",0,100
177,1990,1991,31,2,0.916233076923077,1,4.2497398461538465,"['Trade Sector', 'Unknown']",0,100
215,1990,1993,28,3,0.9126200000000001,1,4.247572,"['Trade Sector', 'Unknown']",0,100
208,1990,1990,30,2,0.9912650000000001,1,4.194759,['Trade Sector'],0,100
200,1990,1990,30,2,0.98874,1,4.193244,['Trade Sector'],0,100
57,1990,1990,30,2,0.9852399999999999,1,4.1911439999999995,['Trade Sector'],0,100
97,1990,1990,30,2,0.98515,1,4.19109,['Trade Sector'],0,100
208,1990,1991,30,2,0.98309,1,4.189854,['Trade Sector'],0,100
200,1990,1991,30,2,0.98308,1,4.189848,['Trade Sector'],0,100
200,1990,1992,30,2,0.977725,1,4.186635,['Trade Sector'],0,100
57,1990,1991,30,2,0.976395,1,4.185837,['Trade Sector'],0,100
208,1990,1992,30,2,0.975615,1,4.185369,['Trade Sector'],0,100
200,1990,1993,30,2,0.9748600000000001,1,4.184916,['Trade Sector'],0,100
228,1990,1990,30,2,0.973665,1,4.1841990000000004,['Trade Sector'],0,100
208,1990,1993,30,2,0.971575,1,4.182945,['Trade Sector'],0,100
97,1990,1991,30,2,0.970175,1,4.182105,['Trade Sector'],0,100
57,1990,1992,30,2,0.96947,1,4.181682,['Trade Sector'],0,100
228,1990,1991,30,2,0.96799,1,4.180794000000001,['Trade Sector'],0,100
57,1990,1993,30,2,0.9670449999999999,1,4.180227,['Trade Sector'],0,100
176,1990,1993,30,2,0.967025,1,4.1802150000000005,['Trade Sector'],0,100
202,1990,1993,30,2,0.966975,1,4.180185,['Trade Sector'],0,100
127,1990,1990,30,2,0.963355,1,4.178013,['Trade Sector'],0,100
97,1990,1992,30,2,0.9618599999999999,1,4.177116,['Trade Sector'],0,100
127,1990,1993,30,2,0.96133,1,4.176798,['Trade Sector'],0,100
127,1990,1991,30,2,0.961165,1,4.176699,['Trade Sector'],0,100
228,1990,1992,30,2,0.96107,1,4.176642,['Trade Sector'],0,100
127,1990,1992,30,2,0.960295,1,4.176177,['Trade Sector'],0,100
228,1990,1993,30,2,0.9602550000000001,1,4.176153,['Trade Sector'],0,100
67,1990,1993,30,2,0.95994,1,4.1759640000000005,['Trade Sector'],0,100
165,1990,1993,30,2,0.9590761538461539,1,4.175445692307692,"['Trade Sector', 'Unknown']",0,100
101,1990,1993,30,2,0.9567950000000001,1,4.1740770000000005,['Trade Sector'],0,100
165,1990,1992,30,2,0.9567823076923077,1,4.174069384615384,"['Trade Sector', 'Unknown']",0,100
21,1990,1990,30,2,0.9566950000000001,1,4.174017,['Trade Sector'],0,100
81,1990,1993,30,2,0.9558800000000001,1,4.173528,['Trade Sector'],0,100
13,1990,1993,30,2,0.955825,1,4.173495,['Trade Sector'],0,100
165,1990,1991,30,2,0.9555115384615385,1,4.1733069230769235,"['Trade Sector', 'Unknown']",0,100
98,1990,1993,30,2,0.9553050000000001,1,4.173183,['Trade Sector'],0,100
156,1990,1990,30,2,0.9541550000000001,1,4.172493,['Trade Sector'],0,100
153,1990,1993,30,2,0.9538249999999999,1,4.172295,['Trade Sector'],0,100
140,1990,1993,30,2,0.9532149999999999,1,4.171929,['Trade Sector'],0,100
73,1990,1990,30,2,0.9512700000000001,1,4.170762,"['Trade Sector', 'Unknown']",0,100
73,1990,1992,30,2,0.9495066666666666,1,4.169704,"['Trade Sector', 'Unknown']",0,100
44,1990,1990,30,2,0.948935,1,4.169361,['Trade Sector'],0,100
210,1990,1990,30,2,0.9466466666666666,1,4.167988,"['Trade Sector', 'Unknown']",1,100
106,1990,1993,30,2,0.9464699999999999,1,4.167882,['Trade Sector'],1,100
165,1990,1990,30,2,0.9454653846153847,1,4.167279230769231,"['Trade Sector', 'Unknown']",0,100
21,1990,1991,30,2,0.945165,1,4.167099,['Trade Sector'],0,100
73,1990,1991,30,2,0.9451233333333334,1,4.167074,"['Trade Sector', 'Unknown']",0,100
48,1990,1993,30,2,0.94451,1,4.166706,['Trade Sector'],0,100
21,1990,1993,30,2,0.9443999999999999,1,4.16664,['Trade Sector'],0,100
74,1990,1990,30,2,0.9436450000000001,1,4.166187,['Trade Sector'],1,100
104,1990,1990,30,2,0.9419933333333333,1,4.165196,"['Trade Sector', 'Unknown']",0,100
215,1990,1991,30,2,0.94148,1,4.164888,['Trade Sector'],0,100
21,1990,1992,30,2,0.94089,1,4.164534,['Trade Sector'],0,100
104,1990,1991,30,2,0.9406916666666666,1,4.164415,"['Trade Sector', 'Unknown']",0,100
210,1990,1991,30,2,0.9406766666666667,1,4.164406,"['Trade Sector', 'Unknown']",0,100
206,1990,1990,30,2,0.94029,1,4.164174,['Trade Sector'],0,100
58,1990,1993,30,2,0.93972,1,4.163832,['Trade Sector'],0,100
203,1990,1993,30,2,0.939055,1,4.163433,['Trade Sector'],0,100
215,1990,1993,30,2,0.93789,1,4.162734,['Trade Sector'],0,100
156,1990,1991,30,2,0.93779,1,4.162674,['Trade Sector'],0,100
210,1990,1992,30,2,0.9369433333333334,1,4.162166,"['Trade Sector', 'Unknown']",0,100
14,1990,1993,30,2,0.93404,1,4.160424,['Trade Sector'],0,100
104,1990,1992,30,2,0.9337516666666666,1,4.160251,"['Trade Sector', 'Unknown']",0,100
236,1990,1992,30,2,0.932645,1,4.159587,['Trade Sector'],1,100
110,1990,1993,30,2,0.9314150000000001,1,4.158849,['Trade Sector'],1,100
40,1990,1990,30,2,0.92983,1,4.157898,"['Trade Sector', 'Unknown']",0,100
74,1990,1991,30,2,0.926395,1,4.155837,['Trade Sector'],0,100
44,1990,1993,30,2,0.9253084615384615,1,4.155185076923077,"['Trade Sector', 'Unknown']",0,100
40,1990,1991,30,2,0.924525,1,4.154715,"['Trade Sector', 'Unknown']",0,100
156,1990,1992,30,2,0.92294,1,4.153764,['Trade Sector'],0,100
177,1990,1990,30,2,0.9205707692307692,1,4.152342461538462,"['Trade Sector', 'Unknown']",0,100
177,1990,1992,30,2,0.919996153846154,1,4.151997692307693,"['Trade Sector', 'Unknown']",0,100
74,1990,1993,30,2,0.916855,1,4.150113,['Trade Sector'],0,100
