country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,country_a_id_fk
153,1995,1992,27,3,0.9438759999999999,1,4.1663256,"['Unknown', 'Trade Sector']",53
156,1995,1993,27,3,0.9432473333333333,1,4.1659484,"['Unknown', 'Trade Sector']",53
156,1995,1995,27,3,0.942802,1,4.1656812,"['Unknown', 'Trade Sector']",53
235,1995,1991,27,3,0.941716,1,4.1650296,"['Unknown', 'Trade Sector']",53
236,1995,1991,27,3,0.9416313333333334,1,4.1649788,"['Unknown', 'Trade Sector']",53
58,1995,1996,27,3,0.9410926666666666,1,4.1646556,"['Unknown', 'Trade Sector']",53
235,1995,1992,27,3,0.9404506666666668,1,4.1642704,"['Unknown', 'Trade Sector']",53
177,1995,1996,27,3,0.9403233333333334,1,4.164194,"['Unknown', 'Trade Sector']",53
215,1995,1992,27,3,0.9401433333333333,1,4.164086,"['Unknown', 'Trade Sector']",53
58,1995,1993,27,3,0.9395506666666668,1,4.1637304,"['Unknown', 'Trade Sector']",53
153,1995,1991,27,3,0.9393353333333334,1,4.1636012000000004,"['Unknown', 'Trade Sector']",53
98,1995,1994,27,3,0.9363885714285713,1,4.161833142857143,"['Unknown', 'Trade Sector']",53
181,1995,1995,27,3,0.93401,1,4.160406,"['Unknown', 'Trade Sector']",53
98,1995,1993,27,3,0.9297385714285714,1,4.157843142857143,"['Unknown', 'Trade Sector']",53
104,1995,1992,27,3,0.917892,1,4.1507352,"['Unknown', 'Trade Sector']",53
106,1995,1990,27,3,0.9070773333333334,1,4.1442464,"['Unknown', 'Trade Sector']",53
110,1995,1995,26,3,0.9706053333333333,1,4.0823632,"['Unknown', 'Trade Sector']",53
74,1995,1995,26,3,0.9704793333333334,1,4.0822876,"['Unknown', 'Trade Sector']",53
203,1995,1995,26,3,0.9670253846153846,1,4.08021523076923,"['Unknown', 'Trade Sector']",53
215,1995,1995,26,3,0.9658026666666667,1,4.0794816,"['Unknown', 'Trade Sector']",53
74,1995,1994,26,3,0.9654906666666666,1,4.0792944,"['Unknown', 'Trade Sector']",53
110,1995,1994,26,3,0.965322,1,4.0791932,"['Unknown', 'Trade Sector']",53
81,1995,1995,26,3,0.9642533333333334,1,4.078552,"['Unknown', 'Trade Sector']",53
14,1995,1995,26,3,0.9618899999999999,1,4.077134,"['Unknown', 'Trade Sector']",53
153,1995,1995,26,3,0.9610713333333334,1,4.0766428,"['Unknown', 'Trade Sector']",53
73,1995,1995,26,3,0.9592633333333332,1,4.075558,"['Unknown', 'Trade Sector']",53
21,1995,1994,26,3,0.9587040000000001,1,4.0752224,"['Unknown', 'Trade Sector']",53
74,1995,1993,26,3,0.9583786666666667,1,4.0750272,"['Unknown', 'Trade Sector']",53
215,1995,1994,26,3,0.9579160000000001,1,4.0747496000000005,"['Unknown', 'Trade Sector']",53
203,1995,1996,26,3,0.9574215384615384,1,4.074452923076923,"['Unknown', 'Trade Sector']",53
21,1995,1995,26,3,0.9568953333333333,1,4.0741372,"['Unknown', 'Trade Sector']",53
110,1995,1993,26,3,0.9566640000000001,1,4.0739984,"['Unknown', 'Trade Sector']",53
235,1995,1995,26,3,0.9556866666666667,1,4.073412,"['Unknown', 'Trade Sector']",53
153,1995,1994,26,3,0.9551753333333334,1,4.0731052,"['Unknown', 'Trade Sector']",53
203,1995,1997,26,3,0.9549623076923077,1,4.072977384615385,"['Unknown', 'Trade Sector']",53
120,1995,1995,26,3,0.9542576923076923,1,4.0725546153846155,"['Unknown', 'Trade Sector']",53
177,1995,1995,26,3,0.9540620000000001,1,4.0724371999999995,"['Unknown', 'Trade Sector']",53
57,1995,1995,26,3,0.9524,1,4.07144,"['Unknown', 'Trade Sector']",53
156,1995,1994,26,3,0.9520086666666666,1,4.0712052,"['Unknown', 'Trade Sector']",53
235,1995,1994,26,3,0.951842,1,4.0711052,"['Unknown', 'Trade Sector']",53
74,1995,1992,26,3,0.948686,1,4.0692116,"['Unknown', 'Trade Sector']",53
202,1995,1995,26,3,0.9482846153846154,1,4.068970769230769,"['Unknown', 'Trade Sector']",53
236,1995,1994,26,3,0.9480926666666666,1,4.0688556,"['Unknown', 'Trade Sector']",53
98,1995,1995,26,3,0.9480542857142857,1,4.068832571428572,"['Unknown', 'Trade Sector']",53
73,1995,1996,26,3,0.9477220000000001,1,4.0686332,"['Unknown', 'Trade Sector']",53
153,1995,1993,26,3,0.947554,1,4.0685324,"['Unknown', 'Trade Sector']",53
177,1995,1994,26,3,0.9468486666666667,1,4.0681092,"['Unknown', 'Trade Sector']",53
98,1995,1996,26,3,0.9462685714285716,1,4.067761142857143,"['Unknown', 'Trade Sector']",53
58,1995,1995,26,3,0.9461586666666667,1,4.0676952,"['Unknown', 'Trade Sector']",53
236,1995,1993,26,3,0.9459253333333334,1,4.0675552,"['Unknown', 'Trade Sector']",53
126,1995,1995,26,3,0.9456923076923077,1,4.067415384615384,"['Unknown', 'Trade Sector']",53
120,1995,1996,26,3,0.94495,1,4.0669699999999995,"['Unknown', 'Trade Sector']",53
177,1995,1993,26,3,0.9448186666666667,1,4.0668912,"['Unknown', 'Trade Sector']",53
235,1995,1993,26,3,0.94447,1,4.066682,"['Unknown', 'Trade Sector']",53
236,1995,1995,26,3,0.9443193333333333,1,4.0665916,"['Unknown', 'Trade Sector']",53
98,1995,1997,26,3,0.9439257142857143,1,4.066355428571429,"['Unknown', 'Trade Sector']",53
99,1995,1994,26,3,0.943634,1,4.0661804,"['Unknown', 'Trade Sector']",53
156,1995,1995,26,3,0.9425399999999999,1,4.065524,"['Unknown', 'Trade Sector']",53
236,1995,1992,26,3,0.941864,1,4.0651184,"['Unknown', 'Trade Sector']",53
73,1995,1997,26,3,0.9416840000000001,1,4.0650104,"['Unknown', 'Trade Sector']",53
58,1995,1994,26,3,0.9398493333333333,1,4.0639096,"['Unknown', 'Trade Sector']",53
156,1995,1993,26,3,0.9386519999999999,1,4.0631912,"['Unknown', 'Trade Sector']",53
235,1995,1992,26,3,0.9383199999999999,1,4.0629919999999995,"['Unknown', 'Trade Sector']",53
177,1995,1996,26,3,0.93605,1,4.06163,"['Unknown', 'Trade Sector']",53
58,1995,1997,26,3,0.9356513333333333,1,4.0613908,"['Unknown', 'Trade Sector']",53
58,1995,1996,26,3,0.9344140000000001,1,4.0606484,"['Unknown', 'Trade Sector']",53
98,1995,1994,26,3,0.931707142857143,1,4.059024285714286,"['Unknown', 'Trade Sector']",53
104,1995,1993,26,3,0.9127959999999999,1,4.0476776,"['Unknown', 'Trade Sector']",53
13,1995,1991,28,2,0.9689161538461538,1,3.9813496923076928,"['Unknown', 'Trade Sector']",53
13,1995,1990,28,2,0.9668884615384615,1,3.980133076923077,"['Unknown', 'Trade Sector']",53
81,1995,1994,28,2,0.9660753846153847,1,3.979645230769231,"['Unknown', 'Trade Sector']",53
13,1995,1992,28,2,0.9658592307692307,1,3.9795155384615386,"['Unknown', 'Trade Sector']",53
177,1995,1990,28,2,0.9625292307692308,1,3.9775175384615387,"['Unknown', 'Trade Sector']",53
13,1995,1993,28,2,0.9612284615384615,1,3.976737076923077,"['Unknown', 'Trade Sector']",53
81,1995,1990,28,2,0.9611115384615385,1,3.9766669230769236,"['Unknown', 'Trade Sector']",53
216,1995,1995,28,2,0.9588792307692308,1,3.9753275384615385,"['Unknown', 'Trade Sector']",53
81,1995,1991,28,2,0.958376923076923,1,3.975026153846154,"['Unknown', 'Trade Sector']",53
73,1995,1995,28,2,0.9573730769230769,1,3.9744238461538464,"['Unknown', 'Trade Sector']",53
21,1995,1993,28,2,0.9569823076923077,1,3.974189384615385,"['Unknown', 'Trade Sector']",53
177,1995,1991,28,2,0.9568215384615384,1,3.9740929230769235,"['Unknown', 'Trade Sector']",53
236,1995,1994,28,2,0.9564807692307693,1,3.9738884615384618,"['Unknown', 'Trade Sector']",53
81,1995,1992,28,2,0.9552446153846154,1,3.9731467692307696,"['Unknown', 'Trade Sector']",53
176,1995,1993,28,2,0.9552216666666666,1,3.9731330000000002,"['Unknown', 'Trade Sector']",53
215,1995,1993,28,2,0.9550923076923077,1,3.973055384615385,"['Unknown', 'Trade Sector']",53
107,1995,1995,28,2,0.9550000000000001,1,3.9730000000000003,['Trade Sector'],53
13,1995,1995,28,2,0.9546115384615385,1,3.9727669230769234,"['Unknown', 'Trade Sector']",53
181,2006,2006,16,6,0.9544683333333334,1,3.9726809999999997,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Finance Economy Sector']",53
216,1995,1991,28,2,0.9543661538461539,1,3.972619692307693,"['Unknown', 'Trade Sector']",53
216,1995,1994,28,2,0.95289,1,3.9717340000000005,"['Unknown', 'Trade Sector']",53
216,1995,1990,28,2,0.9524684615384615,1,3.9714810769230775,"['Unknown', 'Trade Sector']",53
177,1995,1994,28,2,0.952416923076923,1,3.9714501538461544,"['Unknown', 'Trade Sector']",53
74,1995,1990,28,2,0.950833076923077,1,3.9704998461538468,"['Unknown', 'Trade Sector']",53
216,1995,1992,28,2,0.9503461538461538,1,3.9702076923076928,"['Unknown', 'Trade Sector']",53
58,1995,1992,28,2,0.9479607692307692,1,3.9687764615384618,"['Unknown', 'Trade Sector']",53
156,1995,1995,28,2,0.9468946153846154,1,3.9681367692307696,"['Unknown', 'Trade Sector']",53
58,1995,1990,28,2,0.94654,1,3.9679240000000005,"['Unknown', 'Trade Sector']",53
156,1995,1990,28,2,0.9460338461538461,1,3.9676203076923082,"['Unknown', 'Trade Sector']",53
58,1995,1993,28,2,0.94549,1,3.9672940000000003,"['Unknown', 'Trade Sector']",53
215,1995,1992,28,2,0.9453984615384615,1,3.967239076923077,"['Unknown', 'Trade Sector']",53
58,1995,1991,28,2,0.9450753846153847,1,3.967045230769231,"['Unknown', 'Trade Sector']",53
236,1995,1991,28,2,0.94492,1,3.9669520000000005,"['Unknown', 'Trade Sector']",53
21,1995,1990,28,2,0.9448246153846154,1,3.9668947692307697,"['Unknown', 'Trade Sector']",53
21,1995,1991,28,2,0.943856923076923,1,3.966314153846154,"['Unknown', 'Trade Sector']",53
34,1995,1995,28,2,0.9434118181818182,1,3.9660470909090915,"['Unknown', 'Trade Sector']",53
235,1995,1991,28,2,0.9412023076923077,1,3.964721384615385,"['Unknown', 'Trade Sector']",53
236,1995,1990,28,2,0.9408746153846154,1,3.9645247692307697,"['Unknown', 'Trade Sector']",53
235,1995,1990,28,2,0.9393307692307692,1,3.963598461538462,"['Unknown', 'Trade Sector']",53
153,1995,1990,28,2,0.93786,1,3.9627160000000003,"['Unknown', 'Trade Sector']",53
215,1995,1991,28,2,0.9356584615384615,1,3.9613950769230772,"['Unknown', 'Trade Sector']",53
99,1995,1991,28,2,0.9323530769230769,1,3.9594118461538463,"['Unknown', 'Trade Sector']",53
140,1995,1991,28,2,0.931975,1,3.959185,['Trade Sector'],53
98,1995,1993,28,2,0.9318616666666667,1,3.9591170000000004,"['Unknown', 'Trade Sector']",53
127,1995,1994,28,2,0.93067,1,3.9584020000000004,['Trade Sector'],53
98,1995,1992,28,2,0.9300016666666666,1,3.9580010000000003,"['Unknown', 'Trade Sector']",53
67,1995,1995,28,2,0.92942,1,3.9576520000000004,['Trade Sector'],53
210,1995,1995,28,2,0.926755,1,3.9560530000000003,['Trade Sector'],53
98,1995,1991,28,2,0.926325,1,3.955795,"['Unknown', 'Trade Sector']",53
140,1995,1992,28,2,0.926205,1,3.9557230000000003,['Trade Sector'],53
228,1995,1994,28,2,0.9257823076923076,1,3.9554693846153848,"['Unknown', 'Trade Sector']",53
127,1995,1995,28,2,0.925535,1,3.9553210000000005,['Trade Sector'],53
56,1995,1995,28,2,0.9236800000000001,1,3.9542080000000004,['Trade Sector'],53
127,1995,1992,28,2,0.9232899999999999,1,3.9539740000000005,['Trade Sector'],53
140,1995,1990,28,2,0.9230849999999999,1,3.9538510000000002,['Trade Sector'],53
140,1995,1995,28,2,0.922605,1,3.9535630000000004,['Trade Sector'],53
203,1995,1994,28,2,0.922355,1,3.9534130000000003,['Trade Sector'],53
99,1995,1990,28,2,0.9220476923076923,1,3.953228615384616,"['Unknown', 'Trade Sector']",53
228,1995,1995,28,2,0.9213715384615385,1,3.9528229230769236,"['Unknown', 'Trade Sector']",53
127,1995,1993,28,2,0.92014,1,3.952084,['Trade Sector'],53
104,1995,1994,28,2,0.91809,1,3.9508540000000005,"['Unknown', 'Trade Sector']",53
104,1995,1995,28,2,0.91672,1,3.950032,['Trade Sector'],53
210,1995,1990,28,2,0.9119746153846153,1,3.9471847692307698,"['Unknown', 'Trade Sector']",53
67,1995,1994,28,2,0.91071,1,3.946426,['Trade Sector'],53
14,1995,1992,28,2,0.91008,1,3.9460480000000002,['Trade Sector'],53
127,1995,1991,28,2,0.909935,1,3.9459610000000005,['Trade Sector'],53
228,1995,1991,28,2,0.9092899999999999,1,3.945574,"['Unknown', 'Trade Sector']",53
228,1995,1992,28,2,0.9084800000000001,1,3.945088,"['Unknown', 'Trade Sector']",53
14,1995,1994,28,2,0.90665,1,3.9439900000000003,['Trade Sector'],53
228,1995,1993,28,2,0.9053692307692308,1,3.9432215384615388,"['Unknown', 'Trade Sector']",53
165,1995,1995,28,2,0.9028453846153847,1,3.9417072307692314,"['Unknown', 'Trade Sector']",53
74,1995,1995,24,3,0.9737513333333333,1,3.8842508000000002,"['Unknown', 'Trade Sector']",53
203,1995,1995,24,3,0.9721623076923078,1,3.883297384615385,"['Unknown', 'Trade Sector']",53
203,1995,1996,24,3,0.9719223076923077,1,3.883153384615385,"['Unknown', 'Trade Sector']",53
74,1995,1994,24,3,0.971294,1,3.8827764,"['Unknown', 'Trade Sector']",53
21,1995,1995,24,3,0.9699953333333333,1,3.8819972000000003,"['Unknown', 'Trade Sector']",53
81,1995,1994,27,2,0.9693876923076922,1,3.8816326153846155,"['Unknown', 'Trade Sector']",53
13,1995,1991,27,2,0.9688730769230769,1,3.8813238461538466,"['Unknown', 'Trade Sector']",53
13,1995,1992,27,2,0.9672369230769231,1,3.880342153846154,"['Unknown', 'Trade Sector']",53
13,1995,1993,27,2,0.9659430769230769,1,3.8795658461538465,"['Unknown', 'Trade Sector']",53
203,1995,1995,21,4,0.9655507142857144,2,3.8793304285714285,"['Finance Economy Sector', 'Trade Sector', 'Unknown']",53
13,1995,1990,27,2,0.9654530769230768,1,3.8792718461538462,"['Unknown', 'Trade Sector']",53
14,1995,1995,24,3,0.9645761538461538,1,3.8787456923076924,"['Unknown', 'Trade Sector']",53
74,1995,1993,24,3,0.9639613333333333,1,3.8783768000000003,"['Unknown', 'Trade Sector']",53
58,1995,1995,24,3,0.9638046666666666,1,3.8782828,"['Unknown', 'Trade Sector']",53
40,1995,1993,27,2,0.9637946153846154,1,3.8782767692307694,"['Unknown', 'Trade Sector']",53
73,1995,1995,21,4,0.963303125,2,3.8779818749999997,"['Finance Economy Sector', 'Trade Sector', 'Unknown']",53
197,1995,1995,27,2,0.963195,1,3.877917,['Trade Sector'],53
13,1995,1994,27,2,0.9631507692307693,1,3.877890461538462,"['Unknown', 'Trade Sector']",53
177,1995,1990,27,2,0.9628084615384616,1,3.8776850769230773,"['Unknown', 'Trade Sector']",53
203,1995,1997,24,3,0.9627100000000001,1,3.8776260000000002,"['Unknown', 'Trade Sector']",53
81,1995,1993,27,2,0.9623599999999999,1,3.877416,"['Unknown', 'Trade Sector']",53
98,1990,1990,27,2,0.9622399999999999,1,3.877344,['Unknown'],53
110,1995,1996,27,2,0.9622392307692308,1,3.8773435384615387,"['Unknown', 'Trade Sector']",53
81,1995,1996,27,2,0.9620476923076923,1,3.877228615384616,"['Unknown', 'Trade Sector']",53
21,1995,1996,27,2,0.9616853846153847,1,3.877011230769231,"['Unknown', 'Trade Sector']",53
156,1995,1991,27,2,0.9614523076923077,1,3.876871384615385,"['Unknown', 'Trade Sector']",53
120,1995,1995,24,3,0.9612007692307694,1,3.876720461538462,"['Unknown', 'Trade Sector']",53
110,1995,1992,27,2,0.9610261538461539,1,3.8766156923076927,"['Unknown', 'Trade Sector']",53
215,1995,1996,27,2,0.9609823076923077,1,3.876589384615385,"['Unknown', 'Trade Sector']",53
81,1995,1990,27,2,0.9608069230769232,1,3.876484153846154,"['Unknown', 'Trade Sector']",53
13,1995,1995,27,2,0.9603523076923077,1,3.876211384615385,"['Unknown', 'Trade Sector']",53
203,1995,1996,21,4,0.9597685714285714,2,3.8758611428571426,"['Finance Economy Sector', 'Trade Sector', 'Unknown']",53
81,1995,1991,27,2,0.959043076923077,1,3.8754258461538464,"['Unknown', 'Trade Sector']",53
73,1995,1995,24,3,0.958554,1,3.8751324,"['Unknown', 'Trade Sector']",53
177,1995,1991,27,2,0.9583807692307692,1,3.875028461538462,"['Unknown', 'Trade Sector']",53
126,1995,1995,24,3,0.9577007692307693,1,3.874620461538462,"['Unknown', 'Trade Sector']",53
74,1995,1996,27,2,0.9575361538461539,1,3.8745216923076926,"['Unknown', 'Trade Sector']",53
235,1995,1995,24,3,0.957404,1,3.8744424000000004,"['Unknown', 'Trade Sector']",53
181,2006,2006,15,6,0.9571533333333333,1,3.8742919999999996,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Finance Economy Sector']",53
236,1995,1994,27,2,0.9564984615384616,1,3.8738990769230774,"['Unknown', 'Trade Sector']",53
216,1995,1995,27,2,0.9563015384615384,1,3.8737809230769233,"['Unknown', 'Trade Sector']",53
81,1995,1992,27,2,0.9559507692307693,1,3.8735704615384616,"['Unknown', 'Trade Sector']",53
107,1995,1995,27,2,0.9551499999999999,1,3.8730900000000004,['Trade Sector'],53
177,1995,1995,24,3,0.9545833333333333,1,3.8727500000000004,"['Unknown', 'Trade Sector']",53
98,1995,1997,24,3,0.9544057142857143,1,3.872643428571429,"['Unknown', 'Trade Sector']",53
235,1995,1996,27,2,0.9540107692307692,1,3.872406461538462,"['Unknown', 'Trade Sector']",53
98,1995,1996,24,3,0.9536014285714286,1,3.872160857142857,"['Unknown', 'Trade Sector']",53
57,1995,1994,27,2,0.9534250000000001,1,3.8720550000000005,"['Unknown', 'Trade Sector']",53
216,1995,1991,27,2,0.9528769230769231,1,3.8717261538461543,"['Unknown', 'Trade Sector']",53
216,1995,1990,27,2,0.95264,1,3.8715840000000004,"['Unknown', 'Trade Sector']",53
176,1995,1993,27,2,0.952495,1,3.871497,"['Unknown', 'Trade Sector']",53
235,1995,1994,24,3,0.9524733333333334,1,3.871484,"['Unknown', 'Trade Sector']",53
177,1995,1994,24,3,0.9524493333333334,1,3.8714696,"['Unknown', 'Trade Sector']",53
73,1995,1996,24,3,0.9523906666666666,1,3.8714344,"['Unknown', 'Trade Sector']",53
74,1995,1990,27,2,0.9519976923076924,1,3.871198615384616,"['Unknown', 'Trade Sector']",53
177,1995,1992,27,2,0.9515892307692309,1,3.8709535384615386,"['Unknown', 'Trade Sector']",53
