country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
15,2006,2010,14,2,0.9543699999999999,1,2.572622,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
31,2006,2010,14,2,0.9482999999999999,1,2.56898,['Human Rights Development'],0.0,,36,0,,,
147,2006,2008,14,2,0.948295,1,2.568977,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
118,2006,2007,14,2,0.94686,1,2.568116,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
31,2006,2009,14,2,0.94676,1,2.568056,['Human Rights Development'],0.0,,36,0,,,
228,2006,2006,14,2,0.946475,1,2.567885,['Human Rights Development'],0.0,,36,0,,,
15,2006,2009,14,2,0.9446,1,2.56676,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
39,2012,2012,11,3,0.9445033333333334,1,2.5667020000000003,['Unknown'],0.0,,36,0,,,
42,2012,2012,8,4,0.943295,1,2.565977,['Unknown'],0.0,,36,0,,,
124,2006,2008,14,2,0.943125,1,2.565875,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
22,2006,2007,14,2,0.943025,1,2.5658149999999997,['Human Rights Development'],0.0,,36,0,,,
22,2006,2009,14,2,0.9429350000000001,1,2.565761,['Human Rights Development'],0.0,,36,0,,,
74,2006,2008,14,2,0.942685,1,2.565611,"['Human Rights Development', 'Finance Economy Sector']",0.0,,36,0,,,
248,2006,2007,14,2,0.94207,1,2.565242,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
210,2006,2008,14,2,0.941675,1,2.565005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
243,2006,2009,14,2,0.9412050000000001,1,2.564723,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
159,2012,2012,11,3,0.9409233333333334,1,2.5645540000000002,['Unknown'],0.0,,36,0,,,
180,2012,2012,11,3,0.9405333333333333,1,2.56432,['Unknown'],0.0,,36,0,,,
31,2006,2008,14,2,0.938785,1,2.563271,['Human Rights Development'],0.0,,36,0,,,
16,2006,2008,14,2,0.938365,1,2.5630189999999997,['Human Rights Development'],0.0,,36,0,,,
80,2006,2008,14,2,0.937195,1,2.562317,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2006,2006,14,2,0.93692,1,2.562152,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
228,2006,2007,14,2,0.936655,1,2.561993,['Human Rights Development'],0.0,,36,0,,,
25,2006,2008,14,2,0.932605,1,2.559563,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
149,2006,2010,14,2,0.93114,1,2.558684,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
16,2006,2009,14,2,0.93106,1,2.558636,['Human Rights Development'],0.0,,36,0,,,
221,2006,2006,14,2,0.92797,1,2.556782,['Human Rights Development'],0.0,,36,0,,,
109,2006,2006,14,2,0.9268149999999999,1,2.556089,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
78,2006,2006,14,2,0.92631,1,2.555786,['Human Rights Development'],0.0,,36,0,,,
118,2006,2006,14,2,0.924265,1,2.5545590000000002,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
167,2006,2007,14,2,0.92426,1,2.554556,"['Human Rights Development', 'Finance Economy Sector']",0.0,,36,0,,,
102,2006,2007,14,2,0.92369,1,2.554214,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
107,2006,2006,14,2,0.923315,1,2.553989,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
248,2006,2006,14,2,0.923235,1,2.553941,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
242,2012,2009,11,3,0.9220633333333333,1,2.553238,['Unknown'],0.0,,36,0,,,
242,2006,2007,14,2,0.921195,1,2.552717,['Human Rights Development'],0.0,,36,0,,,
147,2006,2007,14,2,0.920435,1,2.552261,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
96,2006,2010,14,2,0.91759,1,2.550554,['Human Rights Development'],0.0,,36,0,,,
133,2012,2009,11,3,0.9114233333333334,1,2.5468539999999997,['Unknown'],0.0,,36,0,,,
131,2006,2006,14,2,0.90593,1,2.543558,['Human Rights Development'],0.0,,36,0,,,
242,2006,2008,14,2,0.905645,1,2.543387,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2006,2006,13,2,0.966735,1,2.480041,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
22,2006,2008,13,2,0.96339,1,2.478034,['Human Rights Development'],0.0,,36,0,,,
248,2012,2012,10,3,0.9595066666666666,1,2.475704,['Unknown'],0.0,,36,0,,,
197,2006,2007,13,2,0.95781,1,2.474686,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
15,2006,2010,13,2,0.9551,1,2.47306,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
118,2006,2007,13,2,0.9521200000000001,1,2.471272,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
147,2006,2008,13,2,0.951105,1,2.470663,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
243,2006,2009,13,2,0.949225,1,2.469535,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
147,2006,2007,13,2,0.94838,1,2.469028,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
22,2006,2009,13,2,0.948295,1,2.4689769999999998,['Human Rights Development'],0.0,,36,0,,,
102,2006,2007,13,2,0.948015,1,2.468809,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
96,2006,2011,13,2,0.947925,1,2.468755,['Human Rights Development'],0.0,,36,0,,,
152,2006,2008,13,2,0.947665,1,2.4685989999999998,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
101,2006,2009,13,2,0.946025,1,2.467615,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
39,2012,2012,10,3,0.9435933333333333,1,2.466156,['Unknown'],0.0,,36,0,,,
74,2006,2008,13,2,0.942785,1,2.465671,"['Human Rights Development', 'Finance Economy Sector']",0.0,,36,0,,,
25,2006,2007,13,2,0.942135,1,2.465281,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
31,2006,2011,13,2,0.94164,1,2.464984,['Human Rights Development'],0.0,,36,0,,,
15,2006,2009,13,2,0.94116,1,2.464696,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
22,2006,2007,13,2,0.940945,1,2.4645669999999997,['Human Rights Development'],0.0,,36,0,,,
31,2006,2010,13,2,0.940735,1,2.464441,['Human Rights Development'],0.0,,36,0,,,
80,2006,2008,13,2,0.9398249999999999,1,2.463895,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
197,2006,2006,13,2,0.939725,1,2.463835,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
124,2006,2008,13,2,0.9395249999999999,1,2.4637149999999997,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2006,2007,13,2,0.938625,1,2.4631749999999997,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
78,2006,2007,13,2,0.938455,1,2.463073,['Human Rights Development'],0.0,,36,0,,,
31,2006,2009,13,2,0.938435,1,2.4630609999999997,['Human Rights Development'],0.0,,36,0,,,
25,2006,2008,13,2,0.937425,1,2.462455,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
159,2012,2012,10,3,0.9369266666666668,1,2.4621560000000002,['Unknown'],0.0,,36,0,,,
109,2006,2006,13,2,0.9368449999999999,1,2.4621069999999996,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
248,2006,2007,13,2,0.936555,1,2.461933,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
227,2006,2006,13,2,0.933625,1,2.460175,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
149,2006,2011,13,2,0.93216,1,2.459296,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
80,2006,2007,13,2,0.932,1,2.4592,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
78,2006,2006,13,2,0.9318299999999999,1,2.459098,['Human Rights Development'],0.0,,36,0,,,
149,2006,2010,13,2,0.930785,1,2.458471,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
167,2006,2007,13,2,0.930065,1,2.458039,"['Human Rights Development', 'Finance Economy Sector']",0.0,,36,0,,,
10,2006,2006,13,2,0.929585,1,2.457751,"['Political State Sector', 'Social Sector']",0.0,,36,0,,,
195,2006,2008,13,2,0.929545,1,2.4577269999999998,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
221,2006,2006,13,2,0.9293450000000001,1,2.457607,['Human Rights Development'],0.0,,36,0,,,
131,2006,2006,13,2,0.929285,1,2.4575709999999997,['Human Rights Development'],0.0,,36,0,,,
232,2006,2009,13,2,0.9285399999999999,1,2.457124,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
118,2006,2006,13,2,0.9269149999999999,1,2.456149,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
54,2006,2011,13,2,0.92435,1,2.4546099999999997,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
57,2006,2008,13,2,0.9241299999999999,1,2.454478,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
15,2006,2011,13,2,0.92396,1,2.454376,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
84,2006,2007,13,2,0.92335,1,2.45401,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
16,2006,2009,13,2,0.9229149999999999,1,2.4537489999999997,['Human Rights Development'],0.0,,36,0,,,
74,2006,2011,13,2,0.9205749999999999,1,2.4523449999999998,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
73,2006,2009,13,2,0.91964,1,2.451784,"['Social Sector', 'Finance Economy Sector']",0.0,,36,0,,,
15,2006,2006,13,2,0.917315,1,2.450389,['Human Rights Development'],0.0,,36,0,,,
242,2006,2007,13,2,0.912075,1,2.4472449999999997,['Human Rights Development'],0.0,,36,0,,,
243,2006,2007,13,2,0.91194,1,2.447164,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
59,2006,2007,13,2,0.911745,1,2.447047,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
248,2006,2008,13,2,0.9080699999999999,1,2.444842,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2007,2007,12,2,0.975495,1,2.3852970000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
197,2007,2008,12,2,0.9737750000000001,1,2.384265,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
131,2007,2008,12,2,0.971595,1,2.382957,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
102,2007,2008,12,2,0.96899,1,2.3813940000000002,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
113,2007,2009,12,2,0.968175,1,2.3809050000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
134,2007,2007,12,2,0.96542,1,2.379252,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
227,2007,2007,12,2,0.9647399999999999,1,2.378844,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
101,2007,2008,12,2,0.963,1,2.3778,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
80,2007,2009,12,2,0.961735,1,2.377041,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
147,2007,2008,12,2,0.9613700000000001,1,2.376822,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
101,2007,2009,12,2,0.959335,1,2.3756010000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
227,2007,2006,12,2,0.9590350000000001,1,2.3754210000000002,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
28,2007,2007,12,2,0.9585049999999999,1,2.375103,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
142,2007,2008,12,2,0.958105,1,2.3748630000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
28,2007,2008,12,2,0.958,1,2.3748000000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2007,12,2,0.957865,1,2.3747190000000002,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
239,2007,2008,12,2,0.957835,1,2.3747010000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2007,2008,12,2,0.956885,1,2.374131,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
142,2007,2006,12,2,0.95663,1,2.373978,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2008,12,2,0.95616,1,2.3736960000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
80,2007,2008,12,2,0.9561,1,2.37366,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
147,2007,2009,12,2,0.9557450000000001,1,2.3734470000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
243,2007,2009,12,2,0.9556549999999999,1,2.373393,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
182,2007,2009,12,2,0.955365,1,2.373219,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
203,2007,2007,12,2,0.95488,1,2.3729280000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
219,2007,2007,12,2,0.95487,1,2.372922,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
202,2007,2006,12,2,0.953935,1,2.372361,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
142,2007,2007,12,2,0.9539150000000001,1,2.3723490000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
203,2007,2006,12,2,0.9528650000000001,1,2.371719,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
248,2012,2012,9,3,0.9525600000000001,1,2.371536,['Unknown'],0.0,,36,0,,,
195,2007,2009,12,2,0.9522550000000001,1,2.371353,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
182,2007,2008,12,2,0.9520150000000001,1,2.3712090000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
132,2007,2009,12,2,0.95199,1,2.371194,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
202,2007,2007,12,2,0.9519899999999999,1,2.371194,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
197,2007,2007,12,2,0.951755,1,2.3710530000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
112,2007,2007,12,2,0.951395,1,2.3708370000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
202,2007,2008,12,2,0.95095,1,2.3705700000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
113,2007,2008,12,2,0.95079,1,2.370474,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
98,2007,2008,12,2,0.950695,1,2.370417,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
53,2007,2007,12,2,0.95065,1,2.3703900000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2010,12,2,0.95043,1,2.370258,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
131,2007,2009,12,2,0.950305,1,2.3701830000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
2,2007,2007,12,2,0.94997,1,2.3699820000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
62,2007,2009,12,2,0.9498949999999999,1,2.369937,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
219,2007,2008,12,2,0.94989,1,2.369934,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2011,12,2,0.94979,1,2.3698740000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
134,2007,2008,12,2,0.9491350000000001,1,2.3694810000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
221,2007,2007,12,2,0.94888,1,2.3693280000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
152,2007,2009,12,2,0.9486749999999999,1,2.369205,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2009,12,2,0.94833,1,2.3689980000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
202,2007,2009,12,2,0.9479249999999999,1,2.368755,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2006,12,2,0.947505,1,2.3685030000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
102,2007,2009,12,2,0.947065,1,2.3682390000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
20,2007,2012,12,2,0.94689,1,2.3681340000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
239,2007,2007,12,2,0.946305,1,2.367783,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
138,2007,2007,12,2,0.945955,1,2.367573,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
53,2007,2006,12,2,0.945885,1,2.3675310000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
197,2007,2006,12,2,0.945675,1,2.367405,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
176,2007,2007,12,2,0.94511,1,2.3670660000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
118,2007,2007,12,2,0.944215,1,2.3665290000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
211,2007,2008,12,2,0.9440299999999999,1,2.3664180000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
182,2007,2007,12,2,0.943865,1,2.3663190000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
162,2007,2009,12,2,0.94367,1,2.3662020000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
239,2007,2009,12,2,0.9433199999999999,1,2.3659920000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
57,2007,2009,12,2,0.9419649999999999,1,2.3651790000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
221,2007,2011,9,3,0.9416733333333335,1,2.365004,"['Social Sector', 'Human Rights Development']",0.0,,36,0,,,
63,2007,2008,12,2,0.9413400000000001,1,2.3648040000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
102,2007,2007,12,2,0.94114,1,2.3646840000000005,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
25,2007,2008,12,2,0.941055,1,2.3646330000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
25,2007,2009,12,2,0.939665,1,2.363799,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
221,2007,2008,12,2,0.93896,1,2.363376,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
120,2007,2006,12,2,0.93822,1,2.3629320000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
211,2007,2009,12,2,0.9372199999999999,1,2.3623320000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
234,2007,2009,12,2,0.937045,1,2.3622270000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
132,2007,2008,12,2,0.93625,1,2.3617500000000002,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
63,2007,2009,12,2,0.93624,1,2.3617440000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
243,2007,2008,12,2,0.936235,1,2.3617410000000003,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
181,2007,2007,12,2,0.93622,1,2.3617320000000004,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
63,2007,2007,12,2,0.9362,1,2.36172,"['Political State Sector', 'Human Rights Development']",0.0,,36,0,,,
